구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,result_json,example_english,example_korean,단어 여부 검수,초등800 포함여부
초등교과서,11970,초5,3,glasses,안경,2,명사,5556,14573,[glǽsiz],"{'example_sentence_eng': 'I wear my glasses.', 'example_sentence_kor': '저는 안경을 써요.'}",I wear my glasses.,저는 안경을 써요.,TRUE,
초등교과서,11971,초3,1,glove,장갑,2,명사,2927,4836,[glʌ́v],"{'example_sentence_eng': 'I wear a glove.', 'example_sentence_kor': '나는 장갑을 써요.'}",I wear a glove.,나는 장갑을 써요.,TRUE,
초등교과서,11972,초3,1,glove,글러브,2,명사,12259,16536,[glʌ́v],"{'example_sentence_eng': 'She wears a glove.', 'example_sentence_kor': '그녀가 글러브를 껴요.'}",She wears a glove.,그녀가 글러브를 껴요.,TRUE,
초등교과서,11973,초5,3,gloves,장갑,2,명사,2927,27972,[glʌvs],"{'example_sentence_eng': 'I wear gloves.', 'example_sentence_kor': '나는 장갑을 껴요.'}",I wear gloves.,나는 장갑을 껴요.,TRUE,
초등교과서,11974,초3,1,glue stick,막대 풀,2,명사,16238,27061,,"{'example_sentence_eng': 'I use a glue stick.', 'example_sentence_kor': '나는 막대 풀을 사용해요.'}",I use a glue stick.,나는 막대 풀을 사용해요.,TRUE,
초등교과서,11975,초6,4,go on a trip,~로 여행가다,9,숙어/관용어,9619,11983,,"{'example_sentence_eng': 'We go on a trip.', 'example_sentence_kor': '우리는 여행가요.'}",We go on a trip.,우리는 여행가요.,TRUE,
초등교과서,11976,초6,4,go on a trip,여행을 떠나다,9,숙어/관용어,9617,12832,,"{'example_sentence_eng': 'We go on a trip.', 'example_sentence_kor': '우리는 여행을 떠나요.'}",We go on a trip.,우리는 여행을 떠나요.,TRUE,
초등교과서,11977,초5,3,go straight,곧장 가다,9,숙어/관용어,3329,12835,,"{'example_sentence_eng': 'Go straight to school.', 'example_sentence_kor': '곧장 학교로 가요.'}",Go straight to school.,곧장 학교로 가요.,TRUE,
초등교과서,11978,초5,3,go to bed,"잠자리에 들다,자다",9,숙어/관용어,9708,12839,,"{'example_sentence_eng': 'I go to bed.', 'example_sentence_kor': '나는 잠자리에 들어요.'}",I go to bed.,나는 잠자리에 들어요.,TRUE,
초등교과서,11979,초5,3,go to school,학교에 가다,9,숙어/관용어,6827,12841,,"{'example_sentence_eng': 'I go to school.', 'example_sentence_kor': '나는 학교에 가요.'}",I go to school.,나는 학교에 가요.,TRUE,
초등교과서,11980,초5,3,go to work,"일하러 가다,출근하다",9,숙어/관용어,6436,12846,,"{'example_sentence_eng': 'I go to work.', 'example_sentence_kor': '나는 일하러 가요.'}",I go to work.,나는 일하러 가요.,TRUE,
초등교과서,11981,초4,2,gown,가운,2,명사,16408,28141,[gaun],"{'example_sentence_eng': 'She wears a white gown.', 'example_sentence_kor': '그녀가 하얀 가운을 입어요.'}",She wears a white gown.,그녀가 하얀 가운을 입어요.,TRUE,
초등교과서,11982,초6,4,grade,등급,2,명사,1038,1649,[gréid],"{'example_sentence_eng': 'My grade is good.', 'example_sentence_kor': '내 등급이 좋아요.'}",My grade is good.,내 등급이 좋아요.,TRUE,
초등교과서,11983,초6,4,grade,"학년,성적",2,명사,11692,16540,[gréid],"{'example_sentence_eng': 'I got a good grade.', 'example_sentence_kor': '나는 좋은 성적을 받았어요~요'}",I got a good grade.,나는 좋은 성적을 받았어요~요,TRUE,
초등교과서,11984,초6,4,grade,"성적,등급",2,명사,5896,16855,[gréid],"{'example_sentence_eng': 'My grade is good.', 'example_sentence_kor': '내 성적이 좋아요.'}",My grade is good.,내 성적이 좋아요.,TRUE,
초등교과서,11985,초6,4,grade,채점하다,1,동사,5337,30923,[greid],"{'example_sentence_eng': 'I grade your test.', 'example_sentence_kor': '나는 네 시험을 채점해요.'}",I grade your test.,나는 네 시험을 채점해요.,TRUE,
초등교과서,11986,초6,4,graduation,졸업,2,명사,3167,5247,[grædʒuéiʃən],"{'example_sentence_eng': 'My graduation is fun.', 'example_sentence_kor': '나의 졸업은 재미있어요.'}",My graduation is fun.,나의 졸업은 재미있어요.,TRUE,
초등교과서,11987,초3,1,grandma,할머니,2,명사,3786,14590,[grǽndmà:],"{'example_sentence_eng': 'I love my grandma.\tShe is kind.', 'example_sentence_kor': '나는 할머니를 사랑해요.\t할머니는 착해요.'}",I love my grandma. She is kind.,나는 할머니를 사랑해요. 할머니는 착해요.,TRUE,
초등교과서,11988,초3,1,grandmother,할머니,2,명사,3786,6267,[grǽndmʌ̀ðər],"{'example_sentence_eng': 'My grandmother hugs me.', 'example_sentence_kor': '저의 할머니가 저를 안아줘요.'}",My grandmother hugs me.,저의 할머니가 저를 안아줘요.,TRUE,
초등교과서,11989,초3,1,grandpa,할아버지,2,명사,3790,14591,[grǽndpà:],"{'example_sentence_eng': 'Grandpa sits on a chair.', 'example_sentence_kor': '할아버지가 의자에 앉아요.'}",Grandpa sits on a chair.,할아버지가 의자에 앉아요.,TRUE,
초등교과서,11990,초5,3,grandparents,조부모,2,명사,11329,14592,[grǽndpεərənts],"{'example_sentence_eng': 'My grandparents love me.', 'example_sentence_kor': '조부모가 나를 사랑해요.'}",My grandparents love me.,조부모가 나를 사랑해요.,TRUE,
초등교과서,11991,초6,4,graph,"도표,그래프",2,명사,543,14594,[grǽf],"{'example_sentence_eng': 'I see the graph.', 'example_sentence_kor': '나는 그래프를 봐요.'}",I see the graph.,나는 그래프를 봐요.,TRUE,
초등교과서,11992,초4,2,gray,창백한,3,형용사,10905,20424,[gréi],"{'example_sentence_eng': 'Her skin is gray.', 'example_sentence_kor': '그녀의 피부가 창백해요.'}",Her skin is gray.,그녀의 피부가 창백해요.,TRUE,
초등교과서,11993,초5,3,guide,안내서,2,명사,1704,17822,[gáid],"{'example_sentence_eng': 'I read the guide.', 'example_sentence_kor': '나는 안내서를 읽어요.'}",I read the guide.,나는 안내서를 읽어요.,TRUE,
초등교과서,11994,초5,3,guide,안내인,2,명사,10878,17823,[gáid],"{'example_sentence_eng': 'The guide shows the way.', 'example_sentence_kor': '안내인이 길을 보여요.'}",The guide shows the way.,안내인이 길을 보여요.,TRUE,
초등교과서,11995,초6,4,guitarist,기타 연주자,2,명사,12382,16862,[gitá:rist],"{'example_sentence_eng': 'The guitarist plays a guitar.', 'example_sentence_kor': '기타 연주자가 기타를 연주해요.'}",The guitarist plays a guitar.,기타 연주자가 기타를 연주해요.,TRUE,
초등교과서,11996,초5,3,gym,체육관,2,명사,3430,5701,[dʒím],"{'example_sentence_eng': 'We go to the gym.', 'example_sentence_kor': '우리는 체육관에 가요.'}",We go to the gym.,우리는 체육관에 가요.,TRUE,
초등교과서,11997,초5,3,gym,운동,2,명사,2533,19610,[dʒím],"{'example_sentence_eng': 'I exercise at gym.', 'example_sentence_kor': '나는 운동해요.'}",I exercise at gym.,나는 운동해요.,TRUE,
초등교과서,11998,초4,2,hairpin,머리핀,2,명사,11338,15271,[hέərpìn],"{'example_sentence_eng': 'I use a hairpin.', 'example_sentence_kor': '나는 머리핀을 써요.'}",I use a hairpin.,나는 머리핀을 써요.,TRUE,
초등교과서,11999,초4,2,handsome,잘생긴,3,형용사,2908,4813,[hǽnsəm],"{'example_sentence_eng': 'He is very handsome.', 'example_sentence_kor': '그는 아주 잘생겼어요.'}",He is very handsome.,그는 아주 잘생겼어요.,TRUE,
초등교과서,12000,초4,2,handsome,"(양이) 많은,큰",3,형용사,10635,24524,[hǽnsəm],"{'example_sentence_eng': 'The handsome elephant is big.', 'example_sentence_kor': '멋진 코끼리가 커요.'}",The handsome elephant is big.,멋진 코끼리가 커요.,TRUE,
초등교과서,12001,초6,4,headache,두통,2,명사,8434,1612,[hédèik],"{'example_sentence_eng': 'I have a headache.', 'example_sentence_kor': '나는 두통이 있어요.'}",I have a headache.,나는 두통이 있어요.,TRUE,
초등교과서,12002,초6,4,health,건강,2,명사,212,323,[hélθ],"{'example_sentence_eng': 'I have good health.', 'example_sentence_kor': '나는 건강해요.'}",I have good health.,나는 건강해요.,TRUE,
초등교과서,12003,초6,4,healthy,"건강한,건강에 좋은",3,형용사,7835,324,[hélθi],"{'example_sentence_eng': 'We eat healthy food.', 'example_sentence_kor': '우리는 건강한 음식을 먹어요.'}",We eat healthy food.,우리는 건강한 음식을 먹어요.,TRUE,
초등교과서,12004,초5,3,helicopter,헬리콥터,2,명사,11345,15278,[hélikɔ̀ptər],"{'example_sentence_eng': 'The helicopter flies high.', 'example_sentence_kor': '헬리콥터가 높이 날아요.'}",The helicopter flies high.,헬리콥터가 높이 날아요.,TRUE,
초등교과서,12005,초5,3,hiking,"하이킹,도보 여행",2,명사,6057,9762,[háikiŋ],"{'example_sentence_eng': 'We go hiking today.', 'example_sentence_kor': '우리는 오늘 하이킹해요.'}",We go hiking today.,우리는 오늘 하이킹해요.,TRUE,
초등교과서,12006,초5,3,honey,꿀,2,명사,8848,14626,[hʌ́ni],"{'example_sentence_eng': 'I use honey on bread.', 'example_sentence_kor': '나는 빵에 꿀을 발라요.'}",I use honey on bread.,나는 빵에 꿀을 발라요.,TRUE,
초등교과서,12007,초5,3,honey,"여보,얘",2,명사,16163,25685,[hʌ́ni],"{'example_sentence_eng': 'Hi honey, come here.', 'example_sentence_kor': '여보, 이리 와요.'}","Hi honey, come here.","여보, 이리 와요.",TRUE,
초등교과서,12008,초5,3,how much,얼마의,9,숙어/관용어,6597,12941,,"{'example_sentence_eng': 'How much is it?', 'example_sentence_kor': '얼마예요?'}",How much is it?,얼마예요?,TRUE,
초등교과서,12009,초5,3,how much,(양/무게) 얼마나,9,숙어/관용어,1229,21702,,"{'example_sentence_eng': 'How much is this apple?', 'example_sentence_kor': '이 사과 얼마예요?'}",How much is this apple?,이 사과 얼마예요?,TRUE,
초등교과서,12010,초3,1,hungry,배고픈,3,형용사,9337,2274,[hʌ́ŋgri],"{'example_sentence_eng': 'I am hungry.', 'example_sentence_kor': '나는 배고파요.'}",I am hungry.,나는 배고파요.,TRUE,
초등교과서,12011,초4,2,hurt,"상처를 입히다,(감정을) 상하게 하다",1,동사,2327,2935,[hə́:rt],"{'example_sentence_eng': ""Don't hurt my friend."", 'example_sentence_kor': '친구에게 상처 주지 마세요.'}",Don't hurt my friend.,친구에게 상처 주지 마세요.,TRUE,
초등교과서,12012,초4,2,hurt,다치다,1,동사,14808,21542,[hə́:rt],"{'example_sentence_eng': 'I hurt my knee.', 'example_sentence_kor': '나는 무릎을 다쳤어요.'}",I hurt my knee.,나는 무릎을 다쳤어요.,TRUE,
초등교과서,12013,초3,1,ice cream,아이스크림,2,명사,11356,15289,[áis-krì:m],"{'example_sentence_eng': 'I eat ice cream.', 'example_sentence_kor': '나는 아이스크림을 먹어요.'}",I eat ice cream.,나는 아이스크림을 먹어요.,TRUE,
초등교과서,12014,초3,1,igloo,이글루,2,명사,11359,15292,[íglu:],"{'example_sentence_eng': 'The igloo is cold.', 'example_sentence_kor': '이글루가 추워요.'}",The igloo is cold.,이글루가 추워요.,TRUE,
초등교과서,12015,초3,1,iguana,이구아나,2,명사,11360,15293,[igwá:nə],"{'example_sentence_eng': 'I see an iguana.', 'example_sentence_kor': '나는 이구아나를 봐요.'}",I see an iguana.,나는 이구아나를 봐요.,TRUE,
초등교과서,12016,초5,3,in front of,~의 앞에,9,숙어/관용어,5569,11047,,"{'example_sentence_eng': 'He stands in front of me.', 'example_sentence_kor': '그가 내 앞에 서요.'}",He stands in front of me.,그가 내 앞에 서요.,TRUE,
초등교과서,12017,초6,4,in-line skating,인라인 스케이팅,2,명사,11725,15977,[ìn-lain-skéitiŋ],"{'example_sentence_eng': 'I like in-line skating.', 'example_sentence_kor': '저는 인라인 스케이팅을 좋아해요.'}",I like in-line skating.,저는 인라인 스케이팅을 좋아해요.,TRUE,
초등교과서,12018,초5,3,India,인도,2,명사,2779,14657,[índiə; índjə],"{'example_sentence_eng': 'I live in India.', 'example_sentence_kor': '나는 인도에 살아요.'}",I live in India.,나는 인도에 살아요.,TRUE,
초등교과서,12019,초5,3,interesting,흥미로운,3,형용사,8515,6639,[íntərəstiŋ; íntərèstiŋ],"{'example_sentence_eng': 'The book is interesting.', 'example_sentence_kor': '책이 흥미로워요.'}",The book is interesting.,책이 흥미로워요.,TRUE,
초등교과서,12020,초6,4,interview,"인터뷰,회견",2,명사,5864,25981,[íntərvjù:],"{'example_sentence_eng': 'My mom gave an interview.', 'example_sentence_kor': '엄마가 인터뷰 했어요.'}",My mom gave an interview.,엄마가 인터뷰 했어요.,TRUE,
초등교과서,12021,초6,4,invent,발명하다,1,동사,8302,2218,[invént],"{'example_sentence_eng': 'They invent a new toy.', 'example_sentence_kor': '그들이 새로운 장난감을 발명해요.'}",They invent a new toy.,그들이 새로운 장난감을 발명해요.,TRUE,
초등교과서,12022,초3,1,is,이다,1,동사,14857,4529,[iz],"{'example_sentence_eng': 'This is my toy.', 'example_sentence_kor': '이것은 내 장난감이에요.'}",This is my toy.,이것은 내 장난감이에요.,TRUE,
초등교과서,12023,초5,3,Italy,이탈리아,2,명사,2766,14663,[ítəli],"{'example_sentence_eng': 'I love Italy.', 'example_sentence_kor': '나는 이탈리아를 좋아해요.'}",I love Italy.,나는 이탈리아를 좋아해요.,TRUE,
초등교과서,12024,초6,4,January,1월,2,명사,5985,36,[dʒǽnjuəri],"{'example_sentence_eng': 'January is the first month.', 'example_sentence_kor': '1월은 첫 달이에요.'}",January is the first month.,1월은 첫 달이에요.,TRUE,
초등교과서,12025,초5,3,jeans,청바지,2,명사,3316,5518,[dʒí:nz],"{'example_sentence_eng': 'I wear jeans.', 'example_sentence_kor': '나는 청바지를 입어요.'}",I wear jeans.,나는 청바지를 입어요.,TRUE,
초등교과서,12026,초6,4,jellyfish,해파리,2,명사,11368,15301,[dʒélifìʃ],"{'example_sentence_eng': 'Jellyfish float in water.', 'example_sentence_kor': '해파리가 물에서 떠요.'}",Jellyfish float in water.,해파리가 물에서 떠요.,TRUE,
초등교과서,12027,초6,4,July,7월,2,명사,10591,48,[dʒu:lái],"{'example_sentence_eng': 'I like July.', 'example_sentence_kor': '나는 7월을 좋아해요.'}",I like July.,나는 7월을 좋아해요.,TRUE,
초등교과서,12028,초3,1,jump rope,줄넘기를 하다,9,숙어/관용어,11369,15302,,"{'example_sentence_eng': 'I jump rope with friends.', 'example_sentence_kor': '친구들과 줄넘기를 해요.'}",I jump rope with friends.,친구들과 줄넘기를 해요.,TRUE,
초등교과서,12029,초3,1,jump rope,줄넘기,2,명사,11369,27307,,"{'example_sentence_eng': 'I play jump rope.', 'example_sentence_kor': '나는 줄넘기 해요.'}",I play jump rope.,나는 줄넘기 해요.,TRUE,
초등교과서,12030,초6,4,June,6월,2,명사,10590,47,[dʒú:n],"{'example_sentence_eng': 'June is the sixth month.', 'example_sentence_kor': '6월은 여섯 번째 달이요.'}",June is the sixth month.,6월은 여섯 번째 달이요.,TRUE,
초등교과서,12031,초3,1,kangaroo,캥거루,2,명사,3530,5875,[kæŋgərú:],"{'example_sentence_eng': 'The kangaroo hops on grass.', 'example_sentence_kor': '캥거루가 잔디에서 뛰어요.'}",The kangaroo hops on grass.,캥거루가 잔디에서 뛰어요.,TRUE,
초등교과서,12032,초3,1,kebab,케밥,2,명사,12517,17226,[kəbáb],"{'example_sentence_eng': 'I eat kebab.', 'example_sentence_kor': '나는 케밥을 먹어요.'}",I eat kebab.,나는 케밥을 먹어요.,TRUE,
초등교과서,12033,초5,3,Kenya,케냐,2,명사,11371,15304,[kénjə; kí:njə],"{'example_sentence_eng': 'I visit Kenya.', 'example_sentence_kor': '나는 케냐를 방문해요.'}",I visit Kenya.,나는 케냐를 방문해요.,TRUE,
초등교과서,12034,초3,1,kite,연,2,명사,11374,15307,[káit],"{'example_sentence_eng': 'I fly a kite.', 'example_sentence_kor': '나는 연을 날려요.'}",I fly a kite.,나는 연을 날려요.,TRUE,
초등교과서,12035,초3,1,kiwi,"키위,키위새,뉴질랜드인",2,명사,10046,13626,[kí:wi],"{'example_sentence_eng': 'I eat a kiwi.', 'example_sentence_kor': '나는 키위를 먹어요.'}",I eat a kiwi.,나는 키위를 먹어요.,TRUE,
초등교과서,12036,초5,3,Korea,한국,2,명사,10746,6248,[kərí:ə],"{'example_sentence_eng': 'I love Korea.', 'example_sentence_kor': '나는 한국을 사랑해요.'}",I love Korea.,나는 한국을 사랑해요.,TRUE,
초등교과서,12037,초5,3,Korean,"한국의,한국인의",3,형용사,10746,6249,[kərí:ən],"{'example_sentence_eng': 'My Korean friend smiles.', 'example_sentence_kor': '내 한국인 친구가 웃어요.'}",My Korean friend smiles.,내 한국인 친구가 웃어요.,TRUE,
초등교과서,12038,초5,3,Korean,한국어,2,명사,12263,16547,[kərí:ən],"{'example_sentence_eng': 'I study Korean every day.', 'example_sentence_kor': '나는 매일 한국어를 공부해요.'}",I study Korean every day.,나는 매일 한국어를 공부해요.,TRUE,
초등교과서,12039,초4,2,ladybug,무당벌레,2,명사,11376,15309,[léidibʌ̀g],"{'example_sentence_eng': 'The ladybug is red.', 'example_sentence_kor': '무당벌레가 빨개요.'}",The ladybug is red.,무당벌레가 빨개요.,TRUE,
초등교과서,12040,초5,3,lamp,등불,2,명사,5296,9754,[lǽmp],"{'example_sentence_eng': 'The lamp shines.', 'example_sentence_kor': '등불이 빛나요.'}",The lamp shines.,등불이 빛나요.,TRUE,
초등교과서,12041,초4,2,later,후에,4,부사,3962,6586,[léitər],"{'example_sentence_eng': 'We play later.', 'example_sentence_kor': '우리 후에 놀아요.'}",We play later.,우리 후에 놀아요.,TRUE,
초등교과서,12042,초5,3,leaf,나뭇잎,2,명사,683,1098,[lí:f],"{'example_sentence_eng': 'The leaf is green.', 'example_sentence_kor': '나뭇잎이 초록색이에요.'}",The leaf is green.,나뭇잎이 초록색이에요.,TRUE,
초등교과서,12043,초5,3,leaf,"(책의)낱장,책장",2,명사,3391,31071,[liːf],"{'example_sentence_eng': 'I turn the leaf.', 'example_sentence_kor': '나는 책장을 넘겨요.'}",I turn the leaf.,나는 책장을 넘겨요.,TRUE,
초등교과서,12044,초3,1,lemon,레몬,2,명사,10048,13628,[lémən],"{'example_sentence_eng': 'The lemon is sour.', 'example_sentence_kor': '레몬이 시어요.'}",The lemon is sour.,레몬이 시어요.,TRUE,
초등교과서,12045,초6,4,lemonade,레모네이드,2,명사,11744,15996,[lèmənéid],"{'example_sentence_eng': 'I drink lemonade.', 'example_sentence_kor': '나는 레모네이드를 마셔요.'}",I drink lemonade.,나는 레모네이드를 마셔요.,TRUE,
초등교과서,12046,초3,1,let,시키다,1,동사,10681,3389,[lét],"{'example_sentence_eng': 'Let Sam write name.', 'example_sentence_kor': '샘에게 이름을 쓰게 시켜요.'}",Let Sam write name.,샘에게 이름을 쓰게 시켜요.,TRUE,
초등교과서,12047,초3,1,let,"(~하게)놓아두다,(~을 하도록)허락하다",1,동사,8405,21556,[lét],"{'example_sentence_eng': 'Let me play soccer.', 'example_sentence_kor': '축구를 하게 해줘요.'}",Let me play soccer.,축구를 하게 해줘요.,TRUE,
초등교과서,12048,초5,3,living room,거실,2,명사,6369,25711,[líviŋ rù:m],"{'example_sentence_eng': 'I play in living room.', 'example_sentence_kor': '나는 거실에서 놀아요.'}",I play in living room.,나는 거실에서 놀아요.,TRUE,
초등교과서,12049,초5,3,locker,사물함,2,명사,10378,14034,[lákər],"{'example_sentence_eng': 'The student uses the locker.', 'example_sentence_kor': '학생이 사물함을 사용해요.'}",The student uses the locker.,학생이 사물함을 사용해요.,TRUE,
초등교과서,12050,초5,3,look for,~을 찾다,9,숙어/관용어,3383,11305,,"{'example_sentence_eng': 'I look for the ball.', 'example_sentence_kor': '나는 공을 찾고 있어요.'}",I look for the ball.,나는 공을 찾고 있어요.,TRUE,
초등교과서,12051,초6,4,lose,"잃다,경기에 지다",1,동사,2826,4686,[lú:z],"{'example_sentence_eng': 'I lose my ball.', 'example_sentence_kor': '나는 공을 잃어요~요.'}",I lose my ball.,나는 공을 잃어요~요.,TRUE,
초등교과서,12052,초6,4,lose,경기에 지다,1,동사,3665,19657,[lú:z],"{'example_sentence_eng': 'We lose the game.', 'example_sentence_kor': '우리는 경기에서 져요.'}",We lose the game.,우리는 경기에서 져요.,TRUE,
초등교과서,12053,초5,3,lucky,"운이 좋은,행운의",3,형용사,3835,6350,[lʌ́ki],"{'example_sentence_eng': 'I am lucky today.', 'example_sentence_kor': '나는 오늘 운이 좋아요.'}",I am lucky today.,나는 오늘 운이 좋아요.,TRUE,
초등교과서,12054,초4,2,lunchbox,도시락,2,명사,5614,17248,[lʌ́nʧbàks],"{'example_sentence_eng': 'I pack my lunchbox.', 'example_sentence_kor': '나는 도시락을 싸요.'}",I pack my lunchbox.,나는 도시락을 싸요.,TRUE,
초등교과서,12055,초4,2,magic,"마법,마술",2,명사,10764,1741,[mǽdʒik],"{'example_sentence_eng': 'I do magic tricks.', 'example_sentence_kor': '나는 마술을 해요.'}",I do magic tricks.,나는 마술을 해요.,TRUE,
초등교과서,12056,초6,4,make friends,친구를 사귀다,9,숙어/관용어,9827,13122,,"{'example_sentence_eng': 'I make friends at school.', 'example_sentence_kor': '학교에서 친구를 사귀어요.'}",I make friends at school.,학교에서 친구를 사귀어요.,TRUE,
초등교과서,12057,초6,4,March,3월,2,명사,10588,43,[má:rʧ],"{'example_sentence_eng': 'March is a month.', 'example_sentence_kor': '3월은 한 달이에요.'}",March is a month.,3월은 한 달이에요.,TRUE,
초등교과서,12058,초6,4,Mars,화성,2,명사,3905,6481,[má:rz],"{'example_sentence_eng': 'Mars is red.', 'example_sentence_kor': '화성이 빨개요.'}",Mars is red.,화성이 빨개요.,TRUE,
초등교과서,12059,초4,2,mask,"가면,탈",2,명사,76,92,[mǽsk],"{'example_sentence_eng': 'I wear a red mask.', 'example_sentence_kor': '나는 빨간 가면을 써요.'}",I wear a red mask.,나는 빨간 가면을 써요.,TRUE,
초등교과서,12060,초6,4,medicine,약,2,명사,2237,3677,[médəsin],"{'example_sentence_eng': 'I take medicine every day.', 'example_sentence_kor': '나는 매일 약을 먹어요.'}",I take medicine every day.,나는 매일 약을 먹어요.,TRUE,
초등교과서,12061,초6,4,medicine,의학,2,명사,2713,19670,[médəsin],"{'example_sentence_eng': 'I study medicine at school.', 'example_sentence_kor': '나는 학교에서 의학을 배워요.'}",I study medicine at school.,나는 학교에서 의학을 배워요.,TRUE,
초등교과서,12062,초5,3,medium,중간의,3,형용사,2990,5347,[mí:diəm],"{'example_sentence_eng': 'This is a medium box.', 'example_sentence_kor': '이것은 중간의 상자예요.'}",This is a medium box.,이것은 중간의 상자예요.,TRUE,
초등교과서,12063,초5,3,medium,(대중 전달용) 매체,2,명사,12528,17253,[mí:diəm],"{'example_sentence_eng': 'The medium shows news.', 'example_sentence_kor': '매체가 뉴스를 전달해요.'}",The medium shows news.,매체가 뉴스를 전달해요.,TRUE,
초등교과서,12064,초5,3,medium,"매개,수단",2,명사,13170,29011,[míːdiəm],"{'example_sentence_eng': 'A medium is a tool.', 'example_sentence_kor': '매개는 도구예요.'}",A medium is a tool.,매개는 도구예요.,TRUE,
초등교과서,12065,초3,1,melon,멜론,2,명사,5280,9736,[mélən],"{'example_sentence_eng': 'I eat melon.', 'example_sentence_kor': '나는 멜론을 먹어요.'}",I eat melon.,나는 멜론을 먹어요.,TRUE,
초등교과서,12066,초5,3,melt,녹다,1,동사,765,1219,[mélt],"{'example_sentence_eng': 'Ice melts under warm sun.', 'example_sentence_kor': '얼음이 따뜻한 햇빛에 녹아요.'}",Ice melts under warm sun.,얼음이 따뜻한 햇빛에 녹아요.,TRUE,
초등교과서,12067,초6,4,memo,메모,2,명사,6500,14725,[mémou],"{'example_sentence_eng': 'I make a memo today.', 'example_sentence_kor': '나는 오늘 메모를 써요.'}",I make a memo today.,나는 오늘 메모를 써요.,TRUE,
초등교과서,12068,초3,1,menu,메뉴,2,명사,6278,14727,[ménju:],"{'example_sentence_eng': 'Look at the menu.', 'example_sentence_kor': '메뉴를 보세요.'}",Look at the menu.,메뉴를 보세요.,TRUE,
초등교과서,12069,초6,4,Mercury,수성,2,명사,13131,19295,[mə́:rkjuri],"{'example_sentence_eng': 'Mercury circles the sun.', 'example_sentence_kor': '수성이 태양을 돌아요.'}",Mercury circles the sun.,수성이 태양을 돌아요.,TRUE,
초등교과서,12070,초5,3,Mexican,멕시코의,3,형용사,11387,15320,[méksikən],"{'example_sentence_eng': 'I eat Mexican food.', 'example_sentence_kor': '나는 멕시코 음식을 먹어요.'}",I eat Mexican food.,나는 멕시코 음식을 먹어요.,TRUE,
초등교과서,12071,초5,3,Mexico,멕시코,2,명사,11388,15321,[méksikòu],"{'example_sentence_eng': 'I visit Mexico.', 'example_sentence_kor': '나는 멕시코에 가요.'}",I visit Mexico.,나는 멕시코에 가요.,TRUE,
초등교과서,12072,초6,4,middle school,중학교,2,명사,11768,16020,[mídl-skù:l],"{'example_sentence_eng': 'I go to middle school.', 'example_sentence_kor': '중학교에 가요.'}",I go to middle school.,중학교에 가요.,TRUE,
초등교과서,12073,초4,2,mine,나의 것,2,명사,12267,16555,[máin],"{'example_sentence_eng': 'This is mine.', 'example_sentence_kor': '이것은 나의 것이에요.'}",This is mine.,이것은 나의 것이에요.,TRUE,
초등교과서,12074,초4,2,mine,광물질을 캐다,1,동사,10535,18583,[máin],"{'example_sentence_eng': 'We mine for gold.', 'example_sentence_kor': '우리는 금을 캐요.'}",We mine for gold.,우리는 금을 캐요.,TRUE,
초등교과서,12075,초4,2,mirror,(사물/형체를) 비추다,1,동사,8087,21567,[mírər],"{'example_sentence_eng': 'The pond mirrors a tree.', 'example_sentence_kor': '연못이 나무를 비추어요.'}",The pond mirrors a tree.,연못이 나무를 비추어요.,TRUE,
초등교과서,12076,초4,2,mirror,반영시키다,1,동사,15820,25288,[mírər],"{'example_sentence_eng': 'Water mirrors the blue sky.', 'example_sentence_kor': '물이 하늘을 반영시켜요.'}",Water mirrors the blue sky.,물이 하늘을 반영시켜요.,TRUE,
초등교과서,12077,초4,2,Monday,월요일,2,명사,2562,4262,[mʌ́ndei],"{'example_sentence_eng': 'Monday is a fun day.', 'example_sentence_kor': '월요일은 재미있는 날이요.'}",Monday is a fun day.,월요일은 재미있는 날이요.,TRUE,
초등교과서,12078,초5,3,museum,박물관,2,명사,1341,2160,[mju:zí:əm],"{'example_sentence_eng': 'I go to the museum.', 'example_sentence_kor': '나는 박물관에 가요.'}",I go to the museum.,나는 박물관에 가요.,TRUE,
초등교과서,12079,초6,4,musician,음악가,2,명사,2676,4451,[mju:zíʃən],"{'example_sentence_eng': 'The musician plays music.', 'example_sentence_kor': '음악가가 음악을 연주해요.'}",The musician plays music.,음악가가 음악을 연주해요.,TRUE,
초등교과서,12080,초5,3,neighbor,이웃사람,2,명사,12993,4566,[néibər],"{'example_sentence_eng': 'My neighbor is kind.', 'example_sentence_kor': '저의 이웃사람이 친절해요.'}",My neighbor is kind.,저의 이웃사람이 친절해요.,TRUE,
초등교과서,12081,초6,4,New Zealand,뉴질랜드,2,명사,11407,15340,[njù:-zí:lənd],"{'example_sentence_eng': 'We visit New Zealand.', 'example_sentence_kor': '우리는 뉴질랜드를 방문해요.'}",We visit New Zealand.,우리는 뉴질랜드를 방문해요.,TRUE,
초등교과서,12082,초5,3,next to,바로 옆에,9,숙어/관용어,2685,11455,,"{'example_sentence_eng': 'The chair is next to table.', 'example_sentence_kor': '의자가 바로 옆에 있어요.'}",The chair is next to table.,의자가 바로 옆에 있어요.,TRUE,
